regcode,regname,provcode,provname,citycode,cityname,registered,accredited,unregistered,drafted,for_validation,back_to_encoder,validated,approved,total_stepzero
03,REGION III (CENTRAL LUZON),03008,BATAAN,0300809,ORANI,0,128,21,127,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03008,BATAAN,0300810,ORION,8,73,0,80,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03008,BATAAN,0300811,PILAR,17,34,5,45,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03008,BATAAN,0300812,SAMAL,14,84,0,98,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301401,ANGAT,7,80,0,75,6,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301402,BALAGTAS,16,74,7,74,9,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301403,BALIWAG,6,147,0,145,8,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301404,BOCAUE,37,119,11,0,0,8,13,146,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301405,BULACAN,7,111,4,94,25,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301406,BUSTOS,47,183,0,62,0,3,163,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301407,CALUMPIT,33,389,0,0,392,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301410,CITY OF MALOLOS (CAPITAL),54,354,20,0,40,2,357,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301412,CITY OF MEYCAUAYAN,6,120,0,115,6,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301420,CITY OF SAN JOSE DEL MONTE,116,612,0,695,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301424,DOÑA REMEDIOS TRINIDAD,0,110,8,46,63,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301408,GUIGUINTO,19,100,9,0,0,0,38,89,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301409,HAGONOY,18,184,9,0,0,0,211,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301411,MARILAO,17,145,4,114,45,0,4,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301413,NORZAGARAY,43,124,0,167,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301414,OBANDO,3,66,1,1,65,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301415,PANDI,19,92,0,24,62,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301416,PAOMBONG,7,103,2,0,107,1,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301417,PLARIDEL,26,74,0,7,0,1,98,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301418,PULILAN,0,183,0,183,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301419,SAN ILDEFONSO,5,445,41,444,2,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301421,SAN MIGUEL,113,291,26,391,0,1,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301422,SAN RAFAEL,23,158,0,47,125,0,0,0,1
03,REGION III (CENTRAL LUZON),03014,BULACAN,0301423,SANTA MARIA,13,131,18,126,5,0,0,0,1
03,REGION III (CENTRAL LUZON),03301,CITY OF ANGELES (HUC),0330100,CITY OF ANGELES,26,77,42,0,0,0,144,0,1
03,REGION III (CENTRAL LUZON),03314,CITY OF OLONGAPO (HUC),0331400,CITY OF OLONGAPO,0,81,0,73,3,1,1,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304901,ALIAGA,183,242,24,0,314,0,96,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304902,BONGABON,182,54,38,244,1,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304904,CABIAO,62,105,0,95,69,0,1,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304905,CARRANGLAN,43,122,6,166,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304903,CITY OF CABANATUAN,89,243,2,332,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304908,CITY OF GAPAN,82,65,14,147,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304919,CITY OF PALAYAN (CAPITAL),0,30,0,29,1,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304906,CUYAPO,106,207,29,312,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304907,GABALDON,11,76,2,89,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304909,GENERAL MAMERTO NATIVIDAD,28,149,25,0,178,0,1,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304910,GENERAL TINIO,58,87,7,2,5,0,139,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304911,GUIMBA,219,399,1,617,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304912,JAEN,187,140,31,240,20,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304913,LAUR,4,43,0,46,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304914,LICAB,53,94,0,147,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304915,LLANERA,48,80,10,123,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304916,LUPAO,54,124,10,0,0,0,189,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304918,NAMPICUAN,49,78,11,133,2,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304920,PANTABANGAN,44,108,7,152,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304921,PEÑARANDA,22,26,3,48,0,0,2,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304922,QUEZON,1,79,2,77,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304923,RIZAL,30,32,20,48,0,0,1,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304924,SAN ANTONIO,64,177,2,241,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304925,SAN ISIDRO,93,72,0,121,40,0,1,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304926,SAN JOSE CITY,272,0,35,237,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304927,SAN LEONARDO,143,0,0,143,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304928,SANTA ROSA,170,185,65,303,51,1,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304929,SANTO DOMINGO,0,136,0,136,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304917,SCIENCE CITY OF MUÑOZ,19,145,7,23,0,1,141,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304930,TALAVERA,93,210,25,292,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304931,TALUGTUG,25,75,12,100,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03049,NUEVA ECIJA,0304932,ZARAGOZA,210,54,3,185,76,0,0,0,1
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305402,APALIT,32,67,5,95,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305403,ARAYAT,120,338,7,454,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305404,BACOLOR,0,78,6,79,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305405,CANDABA,66,178,5,145,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305416,CITY OF SAN FERNANDO (CAPITAL),118,223,0,341,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305406,FLORIDABLANCA,12,296,38,255,1,0,0,0,1
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305407,GUAGUA,55,173,4,175,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305408,LUBAO,99,270,40,366,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305409,MABALACAT CITY,1,146,39,131,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305410,MACABEBE,38,113,53,146,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305411,MAGALANG,80,126,7,205,0,0,0,1,1
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305412,MASANTOL,64,97,27,96,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305413,MEXICO,102,144,9,245,1,0,0,0,1
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305414,MINALIN,37,38,1,75,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305415,PORAC,46,160,12,88,132,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305417,SAN LUIS,53,97,0,148,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305418,SAN SIMON,78,114,0,163,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305419,SANTA ANA,55,83,3,138,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305420,SANTA RITA,9,30,0,38,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305422,SASMUAN,2,48,0,53,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03054,PAMPANGA,0305421,STO. TOMAS,8,33,0,41,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306901,ANAO,19,24,0,42,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306902,BAMBAN,0,42,0,41,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306903,CAMILING,215,298,0,486,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306904,CAPAS,26,146,0,167,0,0,2,0,1
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306916,CITY OF TARLAC (CAPITAL),7,669,6,650,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306905,CONCEPCION,102,143,0,244,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306906,GERONA,111,167,2,276,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306907,LA PAZ,94,409,0,479,0,0,24,0,1
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306908,MAYANTOC,17,39,3,55,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306909,MONCADA,93,158,0,237,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306910,PANIQUI,43,133,0,174,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306911,PURA,28,43,0,70,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306912,RAMOS,16,61,0,77,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306913,SAN CLEMENTE,5,49,0,52,1,0,2,0,1
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306918,SAN JOSE,24,111,24,129,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306914,SAN MANUEL,38,91,3,127,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306915,SANTA IGNACIA,0,143,0,142,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03069,TARLAC,0306917,VICTORIA,74,112,0,185,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307101,BOTOLAN,332,0,17,332,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307102,CABANGAN,44,54,6,88,11,0,0,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307103,CANDELARIA,51,129,9,17,163,0,0,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307104,CASTILLEJOS,60,58,6,110,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307105,IBA (CAPITAL),22,108,15,117,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307106,MASINLOC,94,204,0,146,138,0,0,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307108,PALAUIG,196,0,38,196,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307109,SAN ANTONIO,171,0,40,171,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307110,SAN FELIPE,13,84,13,109,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307111,SAN MARCELINO,82,0,21,96,0,0,0,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307112,SAN NARCISO,126,0,0,126,0,0,0,0,0
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307113,SANTA CRUZ,276,0,12,2,142,0,140,0,1
03,REGION III (CENTRAL LUZON),03071,ZAMBALES,0307114,SUBIC,104,0,32,104,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401001,AGONCILLO,28,97,8,124,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401002,ALITAGTAG,21,85,10,106,0,0,0,1,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401003,BALAYAN,168,344,20,429,18,0,0,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401004,BALETE,25,84,0,106,1,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401005,BATANGAS CITY (CAPITAL),97,217,9,242,0,0,0,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401006,BAUAN,117,309,13,223,30,4,160,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401008,CALATAGAN,44,116,10,66,41,1,57,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401007,CITY OF CALACA,0,248,0,240,0,0,2,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401014,CITY OF LIPA,108,394,21,479,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401028,CITY OF STO. TOMAS,99,212,12,296,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401031,CITY OF TANAUAN,124,208,9,322,0,0,0,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401009,CUENCA,5,171,0,169,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401010,IBAAN,57,141,16,194,0,0,0,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401011,LAUREL,49,127,0,171,1,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401012,LEMERY,59,278,26,1,24,268,52,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401013,LIAN,77,157,15,223,5,0,1,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401015,LOBO,51,126,11,166,1,1,1,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401016,MABINI,29,70,0,7,89,0,0,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401017,MALVAR,23,153,0,176,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401018,MATAASNAKAHOY,10,52,7,61,0,0,1,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401019,NASUGBU,171,592,100,355,367,0,1,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401020,PADRE GARCIA,24,82,3,60,42,0,1,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401021,ROSARIO,72,133,4,378,0,0,0,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401022,SAN JOSE,16,104,16,46,2,0,0,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401023,SAN JUAN,79,414,20,486,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401024,SAN LUIS,38,237,0,236,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401025,SAN NICOLAS,23,74,23,93,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401026,SAN PASCUAL,38,91,11,129,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401027,SANTA TERESITA,16,128,11,5,0,0,152,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401029,TAAL,128,201,19,174,143,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401030,TALISAY,33,64,7,94,1,0,0,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401032,TAYSAN,27,133,7,169,0,0,0,0,1
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401033,TINGLOY,34,113,3,144,0,0,0,0,0
04,REGION IV-A (CALABARZON),04010,BATANGAS,0401034,TUY,36,149,1,180,0,0,0,0,1
04,REGION IV-A (CALABARZON),04021,CAVITE,0402101,ALFONSO,58,164,3,219,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402102,AMADEO,22,49,7,68,0,0,1,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402104,CARMONA,11,136,0,144,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402103,CITY OF BACOOR,8,147,10,149,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402105,CITY OF CAVITE,5,64,1,63,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402106,CITY OF DASMARIÑAS,0,0,0,345,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402108,CITY OF GENERAL TRIAS,103,270,0,358,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402109,CITY OF IMUS,0,39,0,0,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402119,CITY OF TAGAYTAY,10,48,0,58,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402122,CITY OF TRECE MARTIRES (CAPITAL),22,69,27,59,40,0,0,0,1
04,REGION IV-A (CALABARZON),04021,CAVITE,0402123,GEN. MARIANO ALVAREZ,23,80,4,0,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402107,GENERAL EMILIO AGUINALDO,12,98,6,110,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402110,INDANG,32,109,13,139,0,0,1,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402111,KAWIT,93,106,0,104,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402112,MAGALLANES,13,88,3,87,12,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402113,MARAGONDON,41,261,0,302,0,0,0,0,1
04,REGION IV-A (CALABARZON),04021,CAVITE,0402114,MENDEZ,16,81,14,85,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402115,NAIC,101,179,19,284,13,0,0,0,1
04,REGION IV-A (CALABARZON),04021,CAVITE,0402116,NOVELETA,3,35,2,34,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402117,ROSARIO,10,114,4,123,0,0,0,0,1
04,REGION IV-A (CALABARZON),04021,CAVITE,0402118,SILANG,151,247,8,379,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402120,TANZA,48,179,10,225,0,0,0,0,0
04,REGION IV-A (CALABARZON),04021,CAVITE,0402121,TERNATE,19,57,6,75,0,0,0,0,0
04,REGION IV-A (CALABARZON),04312,CITY OF LUCENA  (HUC),0431200,CITY OF LUCENA (CAPITAL),23,158,0,21,152,0,0,0,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403401,ALAMINOS,5,40,5,45,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403402,BAY,13,41,3,52,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403406,CALAUAN,21,72,0,91,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403407,CAVINTI,14,50,6,11,1,18,12,26,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403403,CITY OF BIÑAN,19,92,2,110,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403404,CITY OF CABUYAO,2,66,0,68,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403405,CITY OF CALAMBA,0,641,5,576,57,0,0,0,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403424,CITY OF SAN PABLO,41,102,6,137,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403425,CITY OF SAN PEDRO,14,20,18,30,3,0,0,0,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403428,CITY OF SANTA ROSA,157,362,31,417,40,7,60,0,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403408,FAMY,2,54,0,56,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403409,KALAYAAN,0,80,12,80,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403410,LILIW,0,79,0,78,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403411,LOS BAÑOS,18,22,2,0,0,0,0,42,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403412,LUISIANA,3,44,6,19,24,0,0,0,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403413,LUMBAN,12,40,4,53,0,0,0,3,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403414,MABITAC,0,51,9,0,57,0,0,0,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403415,MAGDALENA,37,61,0,96,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403416,MAJAYJAY,24,40,9,64,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403417,NAGCARLAN,119,137,0,252,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403418,PAETE,0,59,0,59,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403419,PAGSANJAN,10,45,2,0,0,0,0,57,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403420,PAKIL,5,31,6,34,0,0,0,0,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403421,PANGIL,0,37,3,37,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403422,PILA,17,96,0,99,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403423,RIZAL,40,63,0,102,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403426,SANTA CRUZ (CAPITAL),0,126,56,67,71,0,0,0,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403427,SANTA MARIA,25,94,2,115,0,0,0,0,0
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403429,SINILOAN,6,35,4,4,39,0,0,0,1
04,REGION IV-A (CALABARZON),04034,LAGUNA,0403430,VICTORIA,0,87,0,86,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405601,AGDANGAN,24,96,7,115,1,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405602,ALABAT,19,83,18,102,0,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405603,ATIMONAN,94,73,45,150,27,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405605,BUENAVISTA,143,169,15,152,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405606,BURDEOS,52,38,22,73,0,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405607,CALAUAG,160,307,0,394,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405608,CANDELARIA,35,101,15,138,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405610,CATANAUAN,82,167,99,248,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405647,CITY OF TAYABAS,87,497,19,0,597,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405615,DOLORES,22,112,4,0,1,6,129,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405616,GENERAL LUNA,0,132,24,126,0,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405617,GENERAL NAKAR,29,201,0,208,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405618,GUINAYANGAN,18,182,0,156,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405619,GUMACA,39,153,0,190,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405620,INFANTA,36,251,0,287,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405621,JOMALIG,24,19,2,36,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405622,LOPEZ,101,320,0,383,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405623,LUCBAN,32,113,33,104,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405625,MACALELON,20,161,103,0,15,0,122,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405627,MAUBAN,123,195,91,48,280,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405628,MULANAY,281,0,0,0,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405629,PADRE BURGOS,31,73,8,0,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405630,PAGBILAO,81,90,2,131,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405631,PANUKULAN,50,70,7,115,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405632,PATNANUNGAN,19,48,11,66,0,1,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405633,PEREZ,0,0,66,55,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405634,PITOGO,0,96,120,0,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405635,PLARIDEL,29,59,6,87,4,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405636,POLILLO,36,184,33,199,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405637,QUEZON,50,103,0,0,0,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405638,REAL,58,98,0,156,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405639,SAMPALOC,29,0,0,30,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405640,SAN ANDRES,0,53,49,0,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405641,SAN ANTONIO,0,110,77,108,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405642,SAN FRANCISCO,25,5,156,0,149,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405644,SAN NARCISO,126,64,15,26,0,0,0,0,0
